game_id,year,week,home_team,away_team,home_win,h_avg_pts,a_avg_pts
400869186,2016,2,New Mexico State,New Mexico,1,22.0,48.0
400869105,2016,2,Washington,Idaho,1,48.0,20.0
400868947,2016,2,Notre Dame,Nevada,1,47.0,30.0
400868983,2016,2,Florida,Kentucky,1,24.0,35.0
400868989,2016,2,Tennessee,Virginia Tech,1,20.0,36.0
400868987,2016,2,Mississippi State,South Carolina,1,20.0,13.0
400868991,2016,2,Vanderbilt,Middle Tennessee,1,10.0,55.0
400868958,2016,2,Massachusetts,Boston College,0,7.0,14.0
400869270,2016,2,Oklahoma State,Central Michigan,0,61.0,49.0
400868877,2016,2,Baylor,SMU,1,55.0,34.0
400868888,2016,2,Iowa,Iowa State,1,45.0,20.0
400869100,2016,2,Arizona State,Texas Tech,1,44.0,69.0
400869277,2016,2,Kansas,Ohio,0,55.0,54.0
400868981,2016,2,TCU,Arkansas,0,59.0,21.0
400869357,2016,2,Texas,UTEP,1,50.0,38.0
400868911,2016,2,Army,Rice,1,28.0,14.0
400869104,2016,2,Oregon,Virginia,1,53.0,20.0
400869107,2016,2,San Diego State,California,1,31.0,51.0
400869512,2016,2,Navy,UConn,1,52.0,24.0
400869106,2016,2,Boise State,Washington State,1,45.0,42.0
400869101,2016,2,USC,Utah State,1,6.0,45.0
400868923,2016,2,Utah,BYU,1,24.0,18.0
400868982,2016,2,Auburn,Arkansas State,1,13.0,10.0
400869268,2016,2,Wisconsin,Akron,1,16.0,47.0
400869272,2016,2,Toledo,Maine,1,31.0,21.0
400869102,2016,2,UCLA,UNLV,1,24.0,63.0
400869719,2016,2,Miami,Florida Atlantic,1,70.0,38.0
400869351,2016,2,Florida International,Maryland,0,13.0,52.0
400869185,2016,2,Colorado State,UTSA,1,7.0,26.0
400869352,2016,2,Louisiana Tech,South Carolina State,1,20.0,0.0
400868980,2016,2,Alabama,Western Kentucky,1,52.0,46.0
400869273,2016,2,South Florida,Northern Illinois,1,56.0,34.0
400869511,2016,2,Purdue,Cincinnati,0,45.0,28.0
400869435,2016,2,East Carolina,NC State,1,52.0,48.0
400869510,2016,2,Michigan,UCF,1,63.0,38.0
400869516,2016,2,Ohio State,Tulsa,1,77.0,45.0
400869515,2016,2,Tulane,Southern,1,3.0,21.0
400869612,2016,2,Oklahoma,UL Monroe,1,23.0,38.0
400869430,2016,2,Clemson,Troy,1,19.0,57.0
400869811,2016,2,South Alabama,Georgia Southern,0,21.0,54.0
400869184,2016,2,Air Force,Georgia State,1,37.0,21.0
400869355,2016,2,App State,Old Dominion,1,13.0,54.0
400869189,2016,2,Hawai'i,UT Martin,1,17.0,7.0
400869275,2016,2,Western Michigan,North Carolina Central,1,22.0,6.0
400869269,2016,2,Indiana,Ball State,1,34.0,31.0
400868988,2016,2,Missouri,Eastern Michigan,1,11.0,61.0
400869356,2016,2,Southern Miss,Savannah St,1,44.0,0.0
400869633,2016,2,Rutgers,Howard,1,13.0,13.0
400869431,2016,2,Duke,Wake Forest,0,49.0,7.0
400869434,2016,2,Illinois,North Carolina,0,52.0,24.0
400869429,2016,2,Syracuse,Louisville,0,33.0,70.0
400869436,2016,2,Pittsburgh,Penn State,1,28.0,33.0
400869187,2016,2,Nebraska,Wyoming,1,43.0,40.0
400868995,2016,3,Kentucky,New Mexico State,1,21.0,27.0
400869116,2016,3,Washington State,Idaho,1,35.0,17.0
400868948,2016,3,Notre Dame,Michigan State,0,43.0,28.0
400868998,2016,3,Missouri,Georgia,0,36.0,29.5
400868994,2016,3,Florida,North Texas,1,34.5,31.0
400869000,2016,3,Tennessee,Ohio,1,32.5,45.5
400868999,2016,3,South Carolina,East Carolina,1,13.5,42.5
400869001,2016,3,Georgia Tech,Vanderbilt,1,26.0,28.5
400868959,2016,3,Massachusetts,Florida International,1,7.0,13.5
400869442,2016,3,Oklahoma State,Pittsburgh,1,44.0,35.0
400869358,2016,3,Kansas State,Florida Atlantic,1,13.0,24.0
400869361,2016,3,Rice,Baylor,0,14.0,47.5
400868889,2016,3,TCU,Iowa State,1,48.5,11.5
400869359,2016,3,Texas Tech,Louisiana Tech,1,62.0,36.5
400869520,2016,3,Memphis,Kansas,1,35.0,38.0
400868912,2016,3,UTEP,Army,0,22.5,29.5
400869113,2016,3,Nebraska,Oregon,1,47.5,48.5
400869110,2016,3,Stanford,USC,1,26.0,25.5
400869115,2016,3,Washington,Portland State,1,53.5,35.0
400869117,2016,3,California,Texas,1,45.5,45.5
400869114,2016,3,Oregon State,Idaho State,1,23.0,7.0
400869444,2016,3,UConn,Virginia,1,24.0,23.0
400868924,2016,3,BYU,UCLA,0,18.5,33.0
400868993,2016,3,Auburn,Texas A&M,0,32.0,49.0
400868996,2016,3,LSU,Mississippi State,1,24.0,23.5
400869283,2016,3,Miami (OH),Western Kentucky,0,19.0,28.0
400869278,2016,3,Marshall,Akron,0,62.0,28.5
400869195,2016,3,Toledo,Fresno State,1,38.0,20.5
400869112,2016,3,San José State,Utah,0,38.0,22.0
400869109,2016,3,UTSA,Arizona State,0,20.0,56.0
400869108,2016,3,Arizona,Hawai'i,1,23.5,25.0
400869111,2016,3,Michigan,Colorado,1,57.0,50.0
400869281,2016,3,Bowling Green,Middle Tennessee,0,18.5,39.5
400869519,2016,3,Penn State,Temple,1,36.0,25.5
400869443,2016,3,Syracuse,South Florida,0,30.5,52.0
400869517,2016,3,Cincinnati,Houston,0,33.0,37.5
400869518,2016,3,UCF,Maryland,0,26.0,46.5
400869521,2016,3,Tulane,Navy,0,34.5,40.0
400869523,2016,3,Tulsa,North Carolina A&T,1,24.0,39.0
400869522,2016,3,SMU,Liberty,1,23.5,13.0
400869280,2016,3,Charlotte,Eastern Michigan,0,30.5,41.0
400869814,2016,3,Louisiana,South Alabama,1,20.0,15.0
400869193,2016,3,Utah State,Arkansas State,1,26.0,12.0
400869813,2016,3,Georgia Southern,UL Monroe,1,39.0,27.5
400869362,2016,3,Southern Miss,Troy,0,50.0,40.5
400868992,2016,3,Arkansas,Texas State,1,31.0,56.0
400869657,2016,3,Wisconsin,Georgia State,1,35.0,17.5
400869720,2016,3,App State,Miami,0,22.0,54.0
400868997,2016,3,Ole Miss,Alabama,0,36.0,45.0
400869284,2016,3,Illinois,Western Michigan,0,37.5,46.0
400869279,2016,3,Ball State,Eastern Kentucky,1,25.5,24.0
400869198,2016,3,Central Michigan,UNLV,1,39.5,42.0
400869197,2016,3,Northern Illinois,San Diego State,0,25.5,38.0
400869438,2016,3,Clemson,South Carolina State,1,24.5,12.0
400869360,2016,3,NC State,Old Dominion,1,39.0,30.5
400869194,2016,3,Wyoming,UC Davis,1,28.5,28.0
400869196,2016,3,Nevada,Buffalo,1,20.0,16.0
400869440,2016,3,Louisville,Florida State,1,66.0,48.5
400869437,2016,3,Virginia Tech,Boston College,1,30.0,20.0
400869439,2016,3,Northwestern,Duke,1,14.0,31.5
400869192,2016,3,Rutgers,New Mexico,1,32.5,39.5
400869613,2016,3,Oklahoma,Ohio State,0,41.0,62.5
400869816,2016,4,Troy,New Mexico State,1,39.333333333333336,32.0
400869205,2016,4,UNLV,Idaho,0,35.0,13.333333333333334
400868949,2016,4,Notre Dame,Duke,0,38.0,25.333333333333332
400869005,2016,4,Ole Miss,Georgia,1,38.333333333333336,29.0
400869007,2016,4,Tennessee,Florida,1,31.0,33.666666666666664
400869004,2016,4,Kentucky,South Carolina,1,34.666666666666664,15.666666666666666
400869009,2016,4,Western Kentucky,Vanderbilt,0,29.0,21.333333333333332
400868960,2016,4,Massachusetts,Mississippi State,0,11.666666666666666,22.333333333333332
400868878,2016,4,Baylor,Oklahoma State,1,44.333333333333336,44.333333333333336
400869204,2016,4,Iowa State,San José State,1,14.333333333333334,31.0
400869524,2016,4,SMU,TCU,0,25.333333333333332,46.0
400868925,2016,4,West Virginia,BYU,1,32.0,17.0
400869369,2016,4,UTEP,Southern Miss,0,19.666666666666668,43.666666666666664
400869367,2016,4,Rice,North Texas,0,12.666666666666666,20.666666666666668
400869122,2016,4,Oregon,Colorado,0,43.0,42.666666666666664
400869121,2016,4,UCLA,Stanford,0,27.666666666666668,26.5
400869119,2016,4,Arizona,Washington,0,31.333333333333332,49.333333333333336
400869120,2016,4,Arizona State,California,1,48.0,47.0
400869123,2016,4,Oregon State,Boise State,0,30.0,38.0
400869450,2016,4,UConn,Syracuse,0,20.333333333333332,27.0
400869118,2016,4,Utah,USC,1,26.0,20.333333333333332
400869003,2016,4,Auburn,LSU,1,26.666666666666668,23.666666666666668
400869291,2016,4,Cincinnati,Miami (OH),1,27.333333333333332,20.666666666666668
400869002,2016,4,Alabama,Kent State,1,46.0,25.333333333333332
400869285,2016,4,Akron,App State,0,40.666666666666664,18.0
400869365,2016,4,Middle Tennessee,Louisiana Tech,1,40.0,39.333333333333336
400869286,2016,4,Florida Atlantic,Ball State,0,18.333333333333332,30.666666666666668
400869364,2016,4,Florida International,UCF,0,13.333333333333334,25.333333333333332
400869368,2016,4,Old Dominion,UTSA,1,27.666666666666668,22.666666666666668
400869363,2016,4,Temple,Charlotte,1,26.0,26.666666666666668
400869448,2016,4,South Florida,Florida State,0,49.666666666666664,39.0
400869451,2016,4,Virginia Tech,East Carolina,1,36.333333333333336,33.333333333333336
400869525,2016,4,Texas State,Houston,0,29.5,38.333333333333336
400869287,2016,4,Memphis,Bowling Green,1,39.0,19.333333333333332
400869202,2016,4,Fresno State,Tulsa,0,19.333333333333332,35.333333333333336
400869526,2016,4,Tulane,Louisiana,1,27.666666666666668,22.666666666666668
400869817,2016,4,South Alabama,Nicholls,1,17.666666666666668,24.0
400869290,2016,4,Western Michigan,Georgia Southern,1,42.0,33.666666666666664
400869008,2016,4,Texas A&M,Arkansas,1,42.333333333333336,34.666666666666664
400869201,2016,4,Eastern Michigan,Wyoming,1,39.666666666666664,34.0
400869288,2016,4,Virginia,Central Michigan,1,18.666666666666668,41.0
400869366,2016,4,Marshall,Louisville,0,50.0,65.0
400868913,2016,4,Buffalo,Army,1,15.0,41.666666666666664
400869446,2016,4,Georgia Tech,Clemson,0,30.0,36.0
400869452,2016,4,Indiana,Wake Forest,0,32.0,23.0
400869449,2016,4,North Carolina,Pittsburgh,1,42.666666666666664,36.0
400869199,2016,4,Utah State,Air Force,0,28.666666666666668,42.5
400869200,2016,4,Minnesota,Colorado State,1,44.0,25.666666666666668
400869203,2016,4,Purdue,Nevada,1,32.5,26.0
400869659,2016,4,Michigan State,Wisconsin,0,32.0,31.0
400869634,2016,4,Rutgers,Iowa,0,34.0,36.0
400869658,2016,4,Michigan,Penn State,1,53.0,35.333333333333336
400869660,2016,4,Northwestern,Nebraska,0,17.333333333333332,43.333333333333336
400869820,2016,5,New Mexico State,Louisiana,1,25.5,26.75
400869819,2016,5,Idaho,Troy,0,18.25,42.5
400868950,2016,5,Syracuse,Notre Dame,0,28.0,37.25
400869013,2016,5,Georgia,Tennessee,0,25.25,32.75
400869017,2016,5,Vanderbilt,Florida,0,23.75,32.25
400869016,2016,5,South Carolina,Texas A&M,0,14.25,43.0
400869010,2016,5,Alabama,Kentucky,1,46.5,30.25
400868961,2016,5,Massachusetts,Tulane,0,17.5,31.0
400869620,2016,5,Oklahoma State,Texas,1,39.25,44.666666666666664
400869606,2016,5,West Virginia,Kansas State,1,33.0,37.0
400868879,2016,5,Iowa State,Baylor,0,21.75,42.0
400869598,2016,5,Texas Tech,Kansas,1,61.0,27.666666666666668
400869614,2016,5,TCU,Oklahoma,0,42.75,35.333333333333336
400869372,2016,5,Louisiana Tech,UTEP,1,38.0,16.5
400869375,2016,5,Southern Miss,Rice,1,41.25,18.25
400869129,2016,5,Washington State,Oregon,1,42.0,41.75
400869124,2016,5,Washington,Stanford,1,45.75,25.0
400869128,2016,5,California,Utah,1,45.5,27.25
400869127,2016,5,Colorado,Oregon State,1,42.25,28.0
400869527,2016,5,Houston,UConn,1,44.75,21.25
400869126,2016,5,USC,Arizona State,1,22.0,48.75
400868926,2016,5,BYU,Toledo,1,20.75,42.666666666666664
400869012,2016,5,Auburn,UL Monroe,1,24.5,25.333333333333332
400869014,2016,5,LSU,Missouri,1,21.0,44.5
400869296,2016,5,Miami (OH),Ohio,0,20.5,36.75
400869293,2016,5,Kent State,Akron,0,19.0,40.0
400869125,2016,5,UCLA,Arizona,1,24.0,30.5
400869374,2016,5,North Texas,Middle Tennessee,0,26.0,39.5
400869371,2016,5,Florida International,Florida Atlantic,1,13.5,20.5
400869530,2016,5,Temple,SMU,1,31.5,19.75
400869529,2016,5,Cincinnati,South Florida,0,27.25,46.0
400869528,2016,5,East Carolina,UCF,0,29.25,32.25
400869206,2016,5,Air Force,Navy,1,37.333333333333336,33.666666666666664
400869015,2016,5,Ole Miss,Memphis,1,40.0,51.666666666666664
400869370,2016,5,Charlotte,Old Dominion,0,25.0,29.0
400869212,2016,5,South Alabama,San Diego State,1,23.5,39.333333333333336
400869818,2016,5,App State,Georgia State,1,24.75,17.333333333333332
400869298,2016,5,Central Michigan,Western Michigan,0,39.5,43.75
400869297,2016,5,Ball State,Northern Illinois,0,30.75,25.5
400869295,2016,5,Bowling Green,Eastern Michigan,0,15.25,36.5
400869373,2016,5,Pittsburgh,Marshall,1,36.0,42.666666666666664
400869294,2016,5,Boston College,Buffalo,1,20.5,17.666666666666668
400869455,2016,5,Florida State,North Carolina,0,43.0,41.25
400869453,2016,5,Clemson,Louisville,1,33.5,63.5
400869456,2016,5,NC State,Wake Forest,1,42.333333333333336,25.5
400869721,2016,5,Georgia Tech,Miami,0,24.25,51.0
400869454,2016,5,Duke,Virginia,0,28.5,26.25
400869207,2016,5,Boise State,Utah State,1,38.0,26.5
400869208,2016,5,Colorado State,Wyoming,0,25.25,31.5
400869209,2016,5,New Mexico,San José State,1,35.666666666666664,25.75
400869210,2016,5,UNLV,Fresno State,1,33.75,24.75
400869211,2016,5,Hawai'i,Nevada,1,25.75,23.0
400869635,2016,5,Ohio State,Rutgers,1,56.666666666666664,27.25
400869661,2016,5,Indiana,Michigan State,1,30.666666666666668,23.333333333333332
400869663,2016,5,Maryland,Purdue,1,41.0,29.666666666666668
400869664,2016,5,Michigan,Wisconsin,1,52.0,30.75
400869666,2016,5,Penn State,Minnesota,1,29.0,39.666666666666664
400869665,2016,5,Nebraska,Illinois,1,38.5,28.333333333333332
400869662,2016,5,Iowa,Northwestern,0,30.5,16.25
400869824,2016,6,UL Monroe,Idaho,0,20.75,17.2
400868951,2016,6,NC State,Notre Dame,1,40.0,39.8
400869022,2016,6,South Carolina,Georgia,0,14.0,26.4
400869023,2016,6,Texas A&M,Tennessee,1,39.2,33.0
400869020,2016,6,Kentucky,Vanderbilt,1,25.4,20.2
400868962,2016,6,Old Dominion,Massachusetts,1,33.6,18.8
400869590,2016,6,Oklahoma State,Iowa State,1,41.2,25.8
400869607,2016,6,Kansas State,Texas Tech,1,31.75,59.5
400869599,2016,6,Kansas,TCU,0,25.5,43.4
400869378,2016,6,UTEP,Florida International,0,14.6,17.4
400869133,2016,6,Oregon,Washington,0,40.0,45.4
400869135,2016,6,Stanford,Washington State,0,20.25,44.25
400869134,2016,6,Oregon State,California,1,22.5,42.0
400869534,2016,6,UConn,Cincinnati,1,19.8,25.8
400869132,2016,6,USC,Colorado,1,25.8,43.2
400868927,2016,6,Michigan State,BYU,0,22.75,27.6
400869021,2016,6,Mississippi State,Auburn,0,28.5,31.2
400869302,2016,6,Akron,Miami (OH),1,38.2,17.8
400869300,2016,6,Ohio,Bowling Green,1,32.8,17.2
400869301,2016,6,Buffalo,Kent State,0,14.0,20.6
400869304,2016,6,Eastern Michigan,Toledo,0,34.8,45.25
400869131,2016,6,Arizona State,UCLA,1,43.0,28.2
400869130,2016,6,Utah,Arizona,1,26.4,29.2
400869377,2016,6,Florida Atlantic,Charlotte,0,22.6,23.4
400869380,2016,6,North Texas,Marshall,1,23.4,38.75
400869381,2016,6,UTSA,Southern Miss,1,21.75,41.8
400869379,2016,6,Louisiana Tech,Western Kentucky,1,36.0,33.4
400869531,2016,6,Memphis,Temple,1,45.75,34.2
400869535,2016,6,South Florida,East Carolina,1,45.8,29.2
400869536,2016,6,Navy,Houston,1,28.75,44.2
400869533,2016,6,Tulsa,SMU,1,38.5,19.8
400869822,2016,6,Arkansas State,Georgia Southern,1,16.75,33.0
400869823,2016,6,Georgia State,Texas State,1,13.75,27.5
400869018,2016,6,Arkansas,Alabama,0,36.0,44.0
400869303,2016,6,Western Michigan,Northern Illinois,1,44.8,26.6
400869299,2016,6,Central Michigan,Ball State,1,33.6,29.4
400869722,2016,6,Miami,Florida State,0,47.0,41.4
400869457,2016,6,Boston College,Clemson,0,23.4,35.2
400869460,2016,6,Wake Forest,Syracuse,1,23.6,29.0
400869459,2016,6,North Carolina,Virginia Tech,0,40.4,40.75
400869458,2016,6,Pittsburgh,Georgia Tech,1,37.4,23.6
400869215,2016,6,Colorado State,Utah State,1,23.6,23.2
400869214,2016,6,New Mexico,Boise State,0,38.75,33.75
400869213,2016,6,Wyoming,Air Force,1,32.8,35.0
400869216,2016,6,Nevada,Fresno State,1,21.8,23.8
400869218,2016,6,San Diego State,UNLV,1,35.5,36.0
400869217,2016,6,San José State,Hawai'i,0,28.8,28.2
400869643,2016,6,Ohio State,Indiana,1,57.0,29.0
400869669,2016,6,Penn State,Maryland,1,29.0,43.25
400869636,2016,6,Rutgers,Michigan,0,21.8,44.4
400869668,2016,6,Minnesota,Iowa,0,36.25,30.6
400869667,2016,6,Illinois,Purdue,0,25.25,24.0
400869615,2016,6,Oklahoma,Texas,1,39.5,41.25
400869828,2016,7,Idaho,New Mexico State,1,20.0,27.8
400868952,2016,7,Notre Dame,Stanford,0,33.666666666666664,19.4
400869026,2016,7,Georgia,Vanderbilt,0,26.666666666666668,19.0
400869025,2016,7,Florida,Missouri,1,28.4,37.0
400869028,2016,7,Tennessee,Alabama,0,33.833333333333336,44.833333333333336
400868963,2016,7,Massachusetts,Louisiana Tech,0,18.333333333333332,39.166666666666664
400869608,2016,7,Oklahoma,Kansas State,1,40.6,34.2
400868880,2016,7,Baylor,Kansas,1,42.6,25.0
400869591,2016,7,Texas,Iowa State,1,41.0,26.666666666666668
400869627,2016,7,Texas Tech,West Virginia,0,55.2,29.0
400869385,2016,7,Rice,UTSA,0,20.2,28.4
400869139,2016,7,Oregon State,Utah,0,27.4,28.0
400869540,2016,7,South Florida,UConn,1,44.5,19.833333333333332
400869138,2016,7,Washington State,UCLA,1,43.8,26.833333333333332
400869136,2016,7,Arizona,USC,0,28.166666666666668,25.0
400868928,2016,7,BYU,Mississippi State,1,28.166666666666668,25.6
400869027,2016,7,LSU,Southern Miss,1,25.2,40.166666666666664
400869309,2016,7,Miami (OH),Kent State,1,17.0,24.5
400869308,2016,7,Ohio,Eastern Michigan,0,32.333333333333336,32.333333333333336
400869310,2016,7,Akron,Western Michigan,0,37.666666666666664,44.833333333333336
400869306,2016,7,Toledo,Bowling Green,1,43.2,18.333333333333332
400869137,2016,7,Colorado,Arizona State,1,38.833333333333336,39.666666666666664
400869384,2016,7,Middle Tennessee,Western Kentucky,0,37.6,36.5
400869383,2016,7,Marshall,Florida Atlantic,1,35.2,22.666666666666668
400869382,2016,7,Charlotte,Florida International,0,24.166666666666668,20.333333333333332
400869539,2016,7,UCF,Temple,0,35.2,33.0
400869541,2016,7,Houston,Tulsa,1,43.5,39.4
400869538,2016,7,Tulane,Memphis,0,31.0,43.4
400869825,2016,7,Louisiana,App State,0,27.6,23.2
400869826,2016,7,Arkansas State,South Alabama,1,18.8,27.2
400869829,2016,7,UL Monroe,Texas State,1,22.8,26.2
400869827,2016,7,Troy,Georgia State,1,40.8,19.2
400869464,2016,7,Georgia Tech,Georgia Southern,1,25.333333333333332,31.6
400869024,2016,7,Arkansas,Ole Miss,1,35.0,41.6
400869305,2016,7,Buffalo,Ball State,0,15.2,28.0
400869307,2016,7,Northern Illinois,Central Michigan,0,27.166666666666668,32.0
400869463,2016,7,Florida State,Wake Forest,1,37.833333333333336,24.333333333333332
400869462,2016,7,Clemson,NC State,1,38.666666666666664,34.0
400869466,2016,7,Syracuse,Virginia Tech,1,25.666666666666668,39.4
400869723,2016,7,Miami,North Carolina,0,41.4,34.166666666666664
400869465,2016,7,Virginia,Pittsburgh,0,27.8,37.333333333333336
400869461,2016,7,Louisville,Duke,1,58.0,26.8
400869220,2016,7,Boise State,Colorado State,1,36.8,24.833333333333332
400869219,2016,7,Air Force,New Mexico,0,33.2,35.2
400869221,2016,7,Fresno State,San Diego State,0,23.5,33.6
400869222,2016,7,Hawai'i,UNLV,0,29.166666666666668,31.166666666666668
400869223,2016,7,San José State,Nevada,1,26.833333333333332,22.666666666666668
400869644,2016,7,Wisconsin,Ohio State,0,26.0,53.2
400869672,2016,7,Michigan State,Northwestern,0,21.0,20.6
400869671,2016,7,Maryland,Minnesota,0,37.4,30.4
400869637,2016,7,Rutgers,Illinois,0,18.166666666666668,26.4
400869670,2016,7,Indiana,Nebraska,0,26.6,37.0
400869673,2016,7,Purdue,Iowa,0,26.0,27.833333333333332
400869832,2016,8,New Mexico State,Georgia Southern,0,27.0,30.333333333333332
400869831,2016,8,App State,Idaho,1,23.333333333333332,25.0
400868964,2016,8,South Carolina,Massachusetts,1,14.0,19.714285714285715
400869031,2016,8,Kentucky,Mississippi State,1,24.5,24.833333333333332
400869600,2016,8,Kansas,Oklahoma State,0,22.0,40.666666666666664
400869609,2016,8,Kansas State,Texas,1,31.333333333333332,38.666666666666664
400869616,2016,8,Texas Tech,Oklahoma,0,48.833333333333336,40.166666666666664
400869628,2016,8,West Virginia,TCU,1,32.8,40.166666666666664
400869390,2016,8,UTSA,UTEP,0,26.0,15.666666666666666
400869389,2016,8,Rice,Prairie View A&M,1,19.0,0.0
400869140,2016,8,California,Oregon,1,42.333333333333336,36.833333333333336
400869143,2016,8,Stanford,Colorado,0,19.0,39.0
400869144,2016,8,Washington,Oregon State,1,49.5,25.166666666666668
400869543,2016,8,UConn,UCF,0,20.857142857142858,33.5
400869141,2016,8,Arizona State,Washington State,0,36.285714285714285,41.0
400869224,2016,8,Boise State,BYU,1,35.333333333333336,28.142857142857142
400869030,2016,8,Auburn,Arkansas,1,32.333333333333336,34.857142857142854
400869032,2016,8,LSU,Ole Miss,1,28.5,39.666666666666664
400869316,2016,8,Bowling Green,Miami (OH),0,20.714285714285715,17.142857142857142
400869315,2016,8,Kent State,Ohio,0,23.0,30.571428571428573
400869311,2016,8,Ball State,Akron,0,28.428571428571427,32.285714285714285
400869313,2016,8,Toledo,Central Michigan,1,43.0,32.285714285714285
400869142,2016,8,UCLA,Utah,0,26.0,26.714285714285715
400869033,2016,8,Missouri,Middle Tennessee,0,33.166666666666664,38.5
400869387,2016,8,Florida International,Louisiana Tech,0,21.285714285714285,41.57142857142857
400868916,2016,8,Army,North Texas,0,41.4,25.833333333333332
400869388,2016,8,Western Kentucky,Old Dominion,1,37.57142857142857,34.0
400869542,2016,8,Temple,South Florida,1,32.0,44.142857142857146
400869544,2016,8,Cincinnati,East Carolina,1,23.0,28.0
400869545,2016,8,SMU,Houston,1,23.166666666666668,42.714285714285715
400869546,2016,8,Navy,Memphis,1,32.2,40.166666666666664
400869547,2016,8,Tulsa,Tulane,1,38.0,28.166666666666668
400869386,2016,8,Marshall,Charlotte,0,33.833333333333336,24.428571428571427
400869834,2016,8,Texas State,Louisiana,0,27.5,23.0
400869227,2016,8,New Mexico,UL Monroe,1,36.833333333333336,25.666666666666668
400869830,2016,8,South Alabama,Troy,0,23.833333333333332,39.166666666666664
400869833,2016,8,Georgia State,UT Martin,1,19.5,21.5
400869029,2016,8,Alabama,Texas A&M,1,45.42857142857143,40.166666666666664
400869314,2016,8,Western Michigan,Eastern Michigan,1,44.285714285714285,31.571428571428573
400869312,2016,8,Northern Illinois,Buffalo,1,27.285714285714285,16.166666666666668
400869468,2016,8,Boston College,Syracuse,0,21.166666666666668,26.428571428571427
400869469,2016,8,Louisville,NC State,1,52.333333333333336,31.166666666666668
400869467,2016,8,Virginia Tech,Miami,1,35.666666666666664,36.666666666666664
400869470,2016,8,Virginia,North Carolina,0,28.333333333333332,32.142857142857146
400869228,2016,8,Utah State,Fresno State,1,23.333333333333332,20.571428571428573
400869226,2016,8,UNLV,Colorado State,0,32.57142857142857,24.571428571428573
400869229,2016,8,Nevada,Wyoming,0,20.857142857142858,33.166666666666664
400869225,2016,8,Air Force,Hawai'i,0,34.333333333333336,30.428571428571427
400869230,2016,8,San Diego State,San José State,1,30.833333333333332,25.0
400869645,2016,8,Penn State,Ohio State,1,30.5,49.333333333333336
400869675,2016,8,Maryland,Michigan State,1,32.833333333333336,24.166666666666668
400869638,2016,8,Minnesota,Rutgers,1,30.5,16.571428571428573
400869676,2016,8,Michigan,Illinois,1,50.0,26.0
400869678,2016,8,Northwestern,Indiana,1,26.166666666666668,25.833333333333332
400869674,2016,8,Iowa,Wisconsin,0,30.857142857142858,25.5
400869677,2016,8,Nebraska,Purdue,1,35.333333333333336,27.5
400869040,2016,9,Texas A&M,New Mexico State,1,36.42857142857143,25.857142857142858
400868953,2016,9,Notre Dame,Miami,1,30.285714285714285,33.714285714285715
400869035,2016,9,Georgia,Florida,0,25.142857142857142,30.333333333333332
400869039,2016,9,South Carolina,Tennessee,1,16.857142857142858,30.428571428571427
400869038,2016,9,Missouri,Kentucky,0,34.857142857142854,26.714285714285715
400868965,2016,9,Massachusetts,Wagner,1,20.75,10.0
400869621,2016,9,Oklahoma State,West Virginia,1,41.142857142857146,33.0
400869592,2016,9,Iowa State,Kansas State,0,23.714285714285715,30.285714285714285
400868881,2016,9,Texas,Baylor,1,36.142857142857146,43.666666666666664
400869629,2016,9,TCU,Texas Tech,0,35.857142857142854,50.285714285714285
400869601,2016,9,Oklahoma,Kansas,1,43.857142857142854,21.714285714285715
400869396,2016,9,UTEP,Old Dominion,0,20.857142857142858,32.57142857142857
400869393,2016,9,Louisiana Tech,Rice,1,41.875,25.571428571428573
400869147,2016,9,Oregon,Arizona State,1,38.57142857142857,35.75
400869146,2016,9,Arizona,Stanford,0,26.142857142857142,17.0
400869148,2016,9,Utah,Washington,0,29.875,48.285714285714285
400869145,2016,9,USC,California,1,28.285714285714285,43.714285714285715
400869149,2016,9,Oregon State,Washington State,0,24.0,40.42857142857143
400869551,2016,9,East Carolina,UConn,1,26.714285714285715,20.25
400869036,2016,9,Ole Miss,Auburn,0,37.0,35.714285714285715
400869717,2016,9,Eastern Michigan,Miami (OH),0,31.5,20.0
400869318,2016,9,Toledo,Ohio,0,41.285714285714285,28.5
400869319,2016,9,Central Michigan,Kent State,0,30.375,21.375
400869317,2016,9,Buffalo,Akron,1,14.857142857142858,32.625
400869391,2016,9,Florida International,Middle Tennessee,0,21.625,40.285714285714285
400869392,2016,9,Florida Atlantic,Western Kentucky,0,22.428571428571427,40.25
400869395,2016,9,UTSA,North Texas,1,29.285714285714285,27.142857142857142
400869550,2016,9,Temple,Cincinnati,1,33.75,24.142857142857142
400869548,2016,9,South Florida,Navy,1,42.375,33.833333333333336
400869549,2016,9,Houston,UCF,1,39.375,32.142857142857146
400869552,2016,9,Memphis,Tulsa,0,38.42857142857143,39.714285714285715
400869553,2016,9,Tulane,SMU,0,28.0,25.285714285714285
400869836,2016,9,Arkansas State,UL Monroe,1,18.5,24.428571428571427
400869837,2016,9,South Alabama,Georgia State,1,23.428571428571427,21.142857142857142
400869835,2016,9,Georgia Southern,App State,0,29.142857142857142,25.285714285714285
400869394,2016,9,Southern Miss,Marshall,1,35.857142857142854,32.42857142857143
400869473,2016,9,Florida State,Clemson,0,34.857142857142854,36.57142857142857
400869472,2016,9,NC State,Boston College,0,28.571428571428573,21.0
400868917,2016,9,Wake Forest,Army,0,21.714285714285715,37.5
